BU,TransCt,Ave Mo TransCt,Earliest Date,First module,Latest Date,Last module,Month Start,Month End,Months Active,Days Active,Month Last Active,Days Last Active,ActivePastMonths,ActiveLast3Mos,ActiveLast6Mos,ActiveLast9Mos,ActiveLast12Mos,NotActive,isAM,isWeekend,Plug Ct,BrandID
S2386,2,2,20/10/2018, logout,20/10/2018, registration,10,10,1,1,9,253,0,0,0,0,0,1,0,1,0,S
S2387,1,1,20/10/2018, registration,20/10/2018, registration,10,10,1,1,9,253,0,0,0,0,0,1,1,1,0,S
S2388,15,2.142857143,20/10/2018, add_plug,13/04/2019, set_ssid,10,4,7,176,3,78,0,0,0,0,0,1,0,0,0,S
S2389,5,5,20/10/2018, login,20/10/2018, registration,10,10,1,1,9,253,0,0,0,0,0,1,0,1,0,S
S2391,230,32.85714286,20/10/2018, add_plug,11/04/2019, set_ssid,10,4,7,174,3,80,0,0,0,0,0,1,0,1,1,S
S2394,495,123.75,20/10/2018, add_plug,13/01/2019, yearly_consumption,10,1,4,86,6,168,0,0,0,0,0,1,0,0,1,S
S2395,122,20.33333333,20/10/2018, add_plug,29/03/2019, set_ssid,10,3,6,161,4,93,0,0,0,0,0,1,0,0,2,S
S2396,1,1,21/10/2018, registration,21/10/2018, registration,10,10,1,1,9,252,0,0,0,0,0,1,1,1,0,S
S2397,1,1,21/10/2018, registration,21/10/2018, registration,10,10,1,1,9,252,0,0,0,0,0,1,1,1,0,S
S2399,1,1,21/10/2018, registration,21/10/2018, registration,10,10,1,1,9,252,0,0,0,0,0,1,1,1,0,S
S2401,19,19,21/10/2018, add_plug,28/10/2018, weekly_consumption,10,10,1,8,9,245,0,0,0,0,0,1,1,1,1,S
S2402,119,14.875,21/10/2018, add_plug,11/05/2019, yearly_consumption,10,5,8,203,2,50,0,0,0,0,0,1,0,0,0,S
S2403,345,38.33333333,21/10/2018, add_plug,24/06/2019, yearly_consumption,10,6,9,247,1,6,9,1,1,1,0,0,0,0,1,S
S2404,1909,212.1111111,21/10/2018, add_plug,28/06/2019, yearly_consumption,10,6,9,251,1,2,9,1,1,1,0,0,1,0,1,S
S2405,127,14.11111111,21/10/2018, daily_consumption,28/06/2019, set_plug_amount,10,6,9,251,1,2,1,0,0,0,0,0,0,0,1,S
S2406,21,21,21/10/2018, forgot_password,21/10/2018, registration,10,10,1,1,9,252,0,0,0,0,0,1,0,1,0,S
S2409,7,7,22/10/2018, login,24/10/2018, registration,10,10,1,3,9,249,0,0,0,0,0,1,1,0,0,S
S2412,1,1,22/10/2018, registration,22/10/2018, registration,10,10,1,1,9,251,0,0,0,0,0,1,1,0,0,S
S2413,1,1,22/10/2018, registration,22/10/2018, registration,10,10,1,1,9,251,0,0,0,0,0,1,1,0,0,S
S2415,2,2,22/10/2018, login,22/10/2018, registration,10,10,1,1,9,251,0,0,0,0,0,1,0,0,0,S
S2417,1,1,22/10/2018, registration,22/10/2018, registration,10,10,1,1,9,251,0,0,0,0,0,1,1,0,0,S
S2421,1,1,22/10/2018, registration,22/10/2018, registration,10,10,1,1,9,251,0,0,0,0,0,1,1,0,0,S
S2422,930,155,22/10/2018, add_plug,13/03/2019, weekly_consumption,10,3,6,143,4,109,0,0,0,0,0,1,1,0,1,S
S2423,1,1,22/10/2018, registration,22/10/2018, registration,10,10,1,1,9,251,0,0,0,0,0,1,1,0,0,S
S2424,1,1,22/10/2018, registration,22/10/2018, registration,10,10,1,1,9,251,0,0,0,0,0,1,1,0,0,S
S2425,1,1,22/10/2018, registration,22/10/2018, registration,10,10,1,1,9,251,0,0,0,0,0,1,1,0,0,S
S2426,51,25.5,22/10/2018, add_plug,19/11/2018, set_ssid,10,11,2,29,8,223,0,0,0,0,0,1,0,0,1,S
S2427,3,3,22/10/2018, forgot_password,30/10/2018, registration,10,10,1,9,9,243,0,0,0,0,0,1,1,0,0,S
S2428,1,1,22/10/2018, registration,22/10/2018, registration,10,10,1,1,9,251,0,0,0,0,0,1,0,0,0,S
S2429,4,4,22/10/2018, login,22/10/2018, registration,10,10,1,1,9,251,0,0,0,0,0,1,0,0,0,S
S2430,81,40.5,22/10/2018, add_plug,13/11/2018, set_ssid,10,11,2,23,8,229,0,0,0,0,0,1,0,0,0,S
S2431,20,20,23/10/2018, add_plug,23/10/2018, set_ssid,10,10,1,1,9,250,0,0,0,0,0,1,0,0,1,S
S2432,1169,167,23/10/2018, add_plug,01/04/2019, yearly_consumption,10,4,7,161,3,90,0,0,0,0,0,1,0,0,1,S
S2434,1,1,23/10/2018, registration,23/10/2018, registration,10,10,1,1,9,250,0,0,0,0,0,1,0,0,0,S
S2437,1,1,23/10/2018, registration,23/10/2018, registration,10,10,1,1,9,250,0,0,0,0,0,1,0,0,0,S
S2439,1,1,24/10/2018, registration,24/10/2018, registration,10,10,1,1,9,249,0,0,0,0,0,1,1,0,0,S
S2440,1,1,24/10/2018, registration,24/10/2018, registration,10,10,1,1,9,249,0,0,0,0,0,1,1,0,0,S
S2443,1,1,24/10/2018, registration,24/10/2018, registration,10,10,1,1,9,249,0,0,0,0,0,1,1,0,0,S
S2445,1,1,24/10/2018, registration,24/10/2018, registration,10,10,1,1,9,249,0,0,0,0,0,1,1,0,0,S
S2447,6,1,24/10/2018, login,14/03/2019, registration,10,3,6,142,4,108,0,0,0,0,0,1,0,0,0,S
S2448,5,5,24/10/2018, login,24/10/2018, registration,10,10,1,1,9,249,0,0,0,0,0,1,0,0,0,S
S2451,1,1,24/10/2018, registration,24/10/2018, registration,10,10,1,1,9,249,0,0,0,0,0,1,0,0,0,S
S2452,1,1,25/10/2018, registration,25/10/2018, registration,10,10,1,1,9,248,0,0,0,0,0,1,1,0,0,S
S2453,7,7,25/10/2018, add_plug,28/10/2018, set_ssid,10,10,1,4,9,245,0,0,0,0,0,1,1,0,1,S
S2454,59,9.833333333,25/10/2018, add_plug,04/03/2019, set_ssid,10,3,6,131,4,118,0,0,0,0,0,1,0,0,1,S
S2455,323,40.375,25/10/2018, add_plug,08/05/2019, weekly_consumption,10,5,8,196,2,53,0,0,0,0,0,1,0,0,1,S
S2456,2,2,25/10/2018, login,25/10/2018, registration,10,10,1,1,9,248,0,0,0,0,0,1,0,0,0,S
S2457,55,6.875,26/10/2018, add_plug,26/05/2019, set_ssid,10,5,8,213,2,35,0,0,0,0,0,1,0,1,0,S
S2458,102,25.5,26/10/2018, add_plug,19/01/2019, update_profile,10,1,4,86,6,162,0,0,0,0,0,1,0,0,1,S
S2459,2,2,26/10/2018, login,26/10/2018, registration,10,10,1,1,9,247,0,0,0,0,0,1,0,0,0,S
S2460,1,1,26/10/2018, registration,26/10/2018, registration,10,10,1,1,9,247,0,0,0,0,0,1,1,0,0,S
S2461,5,5,26/10/2018, login,26/10/2018, registration,10,10,1,1,9,247,0,0,0,0,0,1,0,0,0,S
S2463,8,8,26/10/2018, add_plug,26/10/2018, set_ssid,10,10,1,1,9,247,0,0,0,0,0,1,0,0,1,S
S2465,1,1,26/10/2018, registration,26/10/2018, registration,10,10,1,1,9,247,0,0,0,0,0,1,0,0,0,S
S2466,4,4,26/10/2018, login,26/10/2018, registration,10,10,1,1,9,247,0,0,0,0,0,1,0,0,0,S
S2467,7,7,26/10/2018, logout,27/10/2018, registration,10,10,1,2,9,246,0,0,0,0,0,1,0,0,0,S
S2470,1,1,26/10/2018, registration,26/10/2018, registration,10,10,1,1,9,247,0,0,0,0,0,1,0,0,0,S
S2471,1,1,26/10/2018, registration,26/10/2018, registration,10,10,1,1,9,247,0,0,0,0,0,1,0,0,0,S
S2472,2,2,26/10/2018, login,26/10/2018, registration,10,10,1,1,9,247,0,0,0,0,0,1,0,0,0,S
S2473,407,45.22222222,27/10/2018, add_plug,20/06/2019, yearly_consumption,10,6,9,237,1,10,3,1,0,0,0,0,1,0,1,S
S2475,1,1,27/10/2018, login,27/10/2018, login,10,10,1,1,9,246,0,0,0,0,0,1,1,1,0,S
S2476,109,54.5,27/10/2018, add_plug,27/11/2018, weekly_consumption,10,11,2,32,8,215,0,0,0,0,0,1,0,0,1,S
S2477,18,6,27/10/2018, add_plug,27/12/2018, set_ssid,10,12,3,62,7,185,0,0,0,0,0,1,0,1,1,S
S2478,2,2,27/10/2018, login,27/10/2018, registration,10,10,1,1,9,246,0,0,0,0,0,1,0,1,0,S
S2479,11,1.571428571,27/10/2018, add_plug,25/04/2019, set_ssid,10,4,7,181,3,66,0,0,0,0,0,1,0,1,1,S
S2481,16,16,27/10/2018, add_plug,27/10/2018, set_ssid,10,10,1,1,9,246,0,0,0,0,0,1,0,1,1,S
S2482,4,4,27/10/2018, login,27/10/2018, registration,10,10,1,1,9,246,0,0,0,0,0,1,0,1,0,S
S2484,1,1,27/10/2018, registration,27/10/2018, registration,10,10,1,1,9,246,0,0,0,0,0,1,1,1,0,S
S2485,2,2,27/10/2018, login,27/10/2018, registration,10,10,1,1,9,246,0,0,0,0,0,1,0,1,0,S
S2486,1,1,27/10/2018, registration,27/10/2018, registration,10,10,1,1,9,246,0,0,0,0,0,1,1,1,0,S
S2487,23,3.285714286,27/10/2018, add_plug,03/04/2019, set_ssid,10,4,7,159,3,88,0,0,0,0,0,1,0,0,1,S
S2489,1,1,27/10/2018, registration,27/10/2018, registration,10,10,1,1,9,246,0,0,0,0,0,1,1,1,0,S
S2491,14,14,27/10/2018, add_plug,27/10/2018, set_ssid,10,10,1,1,9,246,0,0,0,0,0,1,0,1,1,S
S2492,1,1,27/10/2018, registration,27/10/2018, registration,10,10,1,1,9,246,0,0,0,0,0,1,1,1,0,S
S2496,3,3,27/10/2018, login,27/10/2018, registration,10,10,1,1,9,246,0,0,0,0,0,1,0,1,0,S
S2497,5,5,27/10/2018, login,28/10/2018, update_profile,10,10,1,2,9,245,0,0,0,0,0,1,0,1,0,S
S2498,2,2,27/10/2018, login,27/10/2018, registration,10,10,1,1,9,246,0,0,0,0,0,1,0,1,0,S
S2500,30,15,27/10/2018, add_plug,15/11/2018, set_ssid,10,11,2,20,8,227,0,0,0,0,0,1,0,0,1,S
S2501,1,1,28/10/2018, registration,28/10/2018, registration,10,10,1,1,9,245,0,0,0,0,0,1,1,1,0,S
S2502,344,38.22222222,28/10/2018, add_plug,29/06/2019, weekly_consumption,10,6,9,245,1,1,9,1,1,1,0,0,1,0,1,S
S2504,2,2,28/10/2018, olark_chat,28/10/2018, registration,10,10,1,1,9,245,0,0,0,0,0,1,0,1,0,S
S2505,48,6.857142857,28/10/2018, add_plug,15/04/2019, set_ssid,10,4,7,170,3,76,0,0,0,0,0,1,0,1,1,S
S2506,40,40,28/10/2018, add_plug,30/10/2018, set_ssid,10,10,1,3,9,243,0,0,0,0,0,1,0,1,0,S
S2507,82,41,28/10/2018, add_plug,05/11/2018, set_ssid,10,11,2,9,8,237,0,0,0,0,0,1,0,0,1,S
S2510,1,1,28/10/2018, registration,28/10/2018, registration,10,10,1,1,9,245,0,0,0,0,0,1,1,1,0,S
S2512,1,1,28/10/2018, registration,28/10/2018, registration,10,10,1,1,9,245,0,0,0,0,0,1,1,1,0,S
S2513,14,2,28/10/2018, add_plug,14/04/2019, update_profile,10,4,7,169,3,77,0,0,0,0,0,1,0,1,1,S
S2515,2,2,28/10/2018, olark_chat,28/10/2018, registration,10,10,1,1,9,245,0,0,0,0,0,1,0,1,0,S
S2516,2,2,28/10/2018, login,28/10/2018, registration,10,10,1,1,9,245,0,0,0,0,0,1,0,1,0,S
S2517,1,1,28/10/2018, registration,28/10/2018, registration,10,10,1,1,9,245,0,0,0,0,0,1,1,1,0,S
S2518,2,2,28/10/2018, olark_chat,28/10/2018, registration,10,10,1,1,9,245,0,0,0,0,0,1,0,1,0,S
S2519,38,38,28/10/2018, add_plug,29/10/2018, weekly_consumption,10,10,1,2,9,244,0,0,0,0,0,1,0,1,1,S
S2521,1,1,28/10/2018, registration,28/10/2018, registration,10,10,1,1,9,245,0,0,0,0,0,1,1,1,0,S
S2522,1,1,28/10/2018, registration,28/10/2018, registration,10,10,1,1,9,245,0,0,0,0,0,1,1,1,0,S
S2524,1,1,28/10/2018, registration,28/10/2018, registration,10,10,1,1,9,245,0,0,0,0,0,1,1,1,0,S
S2526,21,10.5,28/10/2018, add_plug,01/11/2018, yearly_consumption,10,11,2,5,8,241,0,0,0,0,0,1,1,0,1,S
S2527,3,1,28/10/2018, olark_chat,22/12/2018, registration,10,12,3,56,7,190,0,0,0,0,0,1,0,1,0,S
S2529,3,3,28/10/2018, login,29/10/2018, registration,10,10,1,2,9,244,0,0,0,0,0,1,0,0,0,S
S2531,842,280.6666667,28/10/2018, add_plug,03/12/2018, weekly_consumption,10,12,3,37,7,209,0,0,0,0,0,1,1,0,1,S
S2532,26,26,28/10/2018, add_plug,29/10/2018, weekly_consumption,10,10,1,2,9,244,0,0,0,0,0,1,0,0,0,S
S2533,2,2,28/10/2018, olark_chat,28/10/2018, registration,10,10,1,1,9,245,0,0,0,0,0,1,0,1,0,S
S2534,5,5,29/10/2018, add_plug,29/10/2018, set_ssid,10,10,1,1,9,244,0,0,0,0,0,1,1,0,1,S
S2535,1,1,29/10/2018, registration,29/10/2018, registration,10,10,1,1,9,244,0,0,0,0,0,1,1,0,0,S
S2538,45,15,29/10/2018, add_plug,01/12/2018, set_ssid,10,12,3,34,7,211,0,0,0,0,0,1,0,0,1,S
S2539,1,1,29/10/2018, registration,29/10/2018, registration,10,10,1,1,9,244,0,0,0,0,0,1,1,0,0,S
S2541,1,1,29/10/2018, registration,29/10/2018, registration,10,10,1,1,9,244,0,0,0,0,0,1,1,0,0,S
S2542,15,15,29/10/2018, add_plug,29/10/2018, set_ssid,10,10,1,1,9,244,0,0,0,0,0,1,0,0,1,S
S2543,4,4,29/10/2018, login,29/10/2018, update_profile,10,10,1,1,9,244,0,0,0,0,0,1,0,0,0,S
S2544,2,2,29/10/2018, login,29/10/2018, registration,10,10,1,1,9,244,0,0,0,0,0,1,0,0,0,S
S2545,1,1,29/10/2018, registration,29/10/2018, registration,10,10,1,1,9,244,0,0,0,0,0,1,0,0,0,S
S2546,3,3,29/10/2018, logout,29/10/2018, registration,10,10,1,1,9,244,0,0,0,0,0,1,0,0,0,S
S2548,24,24,29/10/2018, add_plug,29/10/2018, update_profile,10,10,1,1,9,244,0,0,0,0,0,1,0,0,1,S
S2549,2,2,29/10/2018, olark_chat,29/10/2018, registration,10,10,1,1,9,244,0,0,0,0,0,1,0,0,0,S
S2550,29,14.5,30/10/2018, add_plug,14/11/2018, update_profile,10,11,2,16,8,228,0,0,0,0,0,1,0,0,1,S
S2551,476,95.2,30/10/2018, add_plug,07/02/2019, weekly_consumption,10,2,5,101,5,143,0,0,0,0,0,1,0,0,1,S
S2552,27,27,30/10/2018, add_plug,30/10/2018, set_ssid,10,10,1,1,9,243,0,0,0,0,0,1,0,0,1,S
S2553,28,14,30/10/2018, add_plug,08/11/2018, set_ssid,10,11,2,10,8,234,0,0,0,0,0,1,1,0,1,S
S2554,140,35,30/10/2018, add_plug,26/01/2019, yearly_consumption,10,1,4,89,6,155,0,0,0,0,0,1,1,0,1,S
S2555,1,1,30/10/2018, registration,30/10/2018, registration,10,10,1,1,9,243,0,0,0,0,0,1,1,0,0,S
S2556,1,1,30/10/2018, registration,30/10/2018, registration,10,10,1,1,9,243,0,0,0,0,0,1,1,0,0,S
S2557,1,1,30/10/2018, registration,30/10/2018, registration,10,10,1,1,9,243,0,0,0,0,0,1,1,0,0,S
S2558,2,2,30/10/2018, login,30/10/2018, registration,10,10,1,1,9,243,0,0,0,0,0,1,0,0,0,S
S2559,19,9.5,30/10/2018, add_plug,06/11/2018, set_ssid,10,11,2,8,8,236,0,0,0,0,0,1,0,0,1,S
S2560,1,1,30/10/2018, registration,30/10/2018, registration,10,10,1,1,9,243,0,0,0,0,0,1,0,0,0,S
S2563,1,1,30/10/2018, registration,30/10/2018, registration,10,10,1,1,9,243,0,0,0,0,0,1,0,0,0,S
S2564,7,7,30/10/2018, olark_chat,30/10/2018, registration,10,10,1,1,9,243,0,0,0,0,0,1,0,0,0,S
S2565,29,14.5,31/10/2018, add_plug,17/11/2018, set_ssid,10,11,2,18,8,225,0,0,0,0,0,1,0,0,2,S
S2566,225,25,31/10/2018, add_plug,25/06/2019, weekly_consumption,10,6,9,238,1,5,9,1,1,1,0,0,0,0,1,S
S2569,4,2,31/10/2018, login,01/11/2018, registration,10,11,2,2,8,241,0,0,0,0,0,1,1,0,0,S
S2571,9,4.5,31/10/2018, add_plug,01/11/2018, set_ssid,10,11,2,2,8,241,0,0,0,0,0,1,0,0,1,S
S2572,100,11.11111111,31/10/2018, add_plug,18/06/2019, update_profile,10,6,9,231,1,12,1,0,0,0,0,0,1,0,1,S
S2573,6,0.75,31/10/2018, logout,13/05/2019, registration,10,5,8,195,2,48,0,0,0,0,0,1,0,0,0,S
S2574,1,1,31/10/2018, registration,31/10/2018, registration,10,10,1,1,9,242,0,0,0,0,0,1,0,0,0,S
S2575,2,2,01/11/2018, login,01/11/2018, registration,11,11,1,1,8,241,0,0,0,0,0,1,0,0,0,S
S2576,2,2,01/11/2018, olark_chat,01/11/2018, registration,11,11,1,1,8,241,0,0,0,0,0,1,0,0,0,S
S2577,1,1,01/11/2018, registration,01/11/2018, registration,11,11,1,1,8,241,0,0,0,0,0,1,1,0,0,S
S2578,4,4,01/11/2018, logout,20/11/2018, registration,11,11,1,20,8,222,0,0,0,0,0,1,0,0,0,S
S2579,1,1,01/11/2018, registration,01/11/2018, registration,11,11,1,1,8,241,0,0,0,0,0,1,1,0,0,S
S2582,1,1,01/11/2018, registration,01/11/2018, registration,11,11,1,1,8,241,0,0,0,0,0,1,1,0,0,S
S2584,1,1,01/11/2018, registration,01/11/2018, registration,11,11,1,1,8,241,0,0,0,0,0,1,1,0,0,S
S2585,2,2,01/11/2018, login,01/11/2018, registration,11,11,1,1,8,241,0,0,0,0,0,1,0,0,0,S
S2586,96,48,01/11/2018, add_plug,16/12/2018, yearly_consumption,11,12,2,46,7,196,0,0,0,0,0,1,0,1,1,S
S2588,155,25.83333333,01/11/2018, add_plug,06/04/2019, weekly_consumption,11,4,6,157,3,85,0,0,0,0,0,1,0,0,1,S
S2589,2,2,01/11/2018, olark_chat,02/11/2018, registration,11,11,1,2,8,240,0,0,0,0,0,1,1,0,0,S
S2590,3,3,02/11/2018, login,02/11/2018, registration,11,11,1,1,8,240,0,0,0,0,0,1,1,0,0,S
S2592,3,3,02/11/2018, login,02/11/2018, update_profile,11,11,1,1,8,240,0,0,0,0,0,1,0,0,0,S
S2593,148,18.5,02/11/2018, add_plug,24/06/2019, yearly_consumption,11,6,8,235,1,6,1,0,0,0,0,0,0,0,1,S
S2594,2,2,02/11/2018, login,02/11/2018, registration,11,11,1,1,8,240,0,0,0,0,0,1,0,0,0,S
S2595,1,1,02/11/2018, registration,02/11/2018, registration,11,11,1,1,8,240,0,0,0,0,0,1,0,0,0,S
S2596,4,4,02/11/2018, login,02/11/2018, registration,11,11,1,1,8,240,0,0,0,0,0,1,0,0,0,S
S2597,60,10,02/11/2018, add_plug,28/04/2019, set_ssid,11,4,6,178,3,63,0,0,0,0,0,1,0,1,1,S
S2598,2,2,03/11/2018, login,03/11/2018, logout,11,11,1,1,8,239,0,0,0,0,0,1,1,1,0,S
S2600,2,0.5,14/02/2019, olark_chat,20/05/2019, olark_chat,2,5,4,96,2,41,0,0,0,0,0,1,0,0,0,S
S2601,1,1,03/11/2018, registration,03/11/2018, registration,11,11,1,1,8,239,0,0,0,0,0,1,1,1,0,S
S2602,2,2,03/11/2018, login,03/11/2018, registration,11,11,1,1,8,239,0,0,0,0,0,1,1,1,0,S
S2603,1,1,03/11/2018, registration,03/11/2018, registration,11,11,1,1,8,239,0,0,0,0,0,1,1,1,0,S
S2604,152,76,03/11/2018, add_plug,08/12/2018, weekly_consumption,11,12,2,36,7,204,0,0,0,0,0,1,0,0,1,S
S2605,10,10,03/11/2018, add_plug,03/11/2018, set_ssid,11,11,1,1,8,239,0,0,0,0,0,1,0,1,1,S
S2606,4,4,03/11/2018, login,03/11/2018, update_profile,11,11,1,1,8,239,0,0,0,0,0,1,0,1,0,S
S2607,1,1,03/11/2018, registration,03/11/2018, registration,11,11,1,1,8,239,0,0,0,0,0,1,1,1,0,S
S2609,45,7.5,03/11/2018, add_plug,08/04/2019, set_ssid,11,4,6,157,3,83,0,0,0,0,0,1,0,1,1,S
S2610,1,1,03/11/2018, registration,03/11/2018, registration,11,11,1,1,8,239,0,0,0,0,0,1,0,1,0,S
S2613,42,8.4,04/11/2018, add_plug,16/03/2019, set_ssid,11,3,5,133,4,106,0,0,0,0,0,1,0,1,1,S
S2615,740,123.3333333,04/11/2018, add_plug,11/04/2019, weekly_consumption,11,4,6,159,3,80,0,0,0,0,0,1,1,0,1,S
S2616,2,2,04/11/2018, olark_chat,04/11/2018, registration,11,11,1,1,8,238,0,0,0,0,0,1,0,1,0,S
S2617,4,4,04/11/2018, login,07/11/2018, registration,11,11,1,4,8,235,0,0,0,0,0,1,0,0,0,S
S2618,1,1,04/11/2018, registration,04/11/2018, registration,11,11,1,1,8,238,0,0,0,0,0,1,1,1,0,S
S2619,2,2,04/11/2018, olark_chat,04/11/2018, registration,11,11,1,1,8,238,0,0,0,0,0,1,0,1,0,S
S2620,4,2,04/11/2018, own_plug,03/12/2018, registration,11,12,2,30,7,209,0,0,0,0,0,1,0,0,0,S
S2621,4,4,04/11/2018, login,12/11/2018, registration,11,11,1,9,8,230,0,0,0,0,0,1,1,1,0,S
S2622,4,4,04/11/2018, login,04/11/2018, registration,11,11,1,1,8,238,0,0,0,0,0,1,0,1,0,S
S2629,563,70.375,05/11/2018, add_plug,20/06/2019, set_ssid,11,6,8,228,1,10,8,1,1,0,0,0,0,0,0,S
S2630,108,15.42857143,05/11/2018, add_plug,24/05/2019, weekly_consumption,11,5,7,201,2,37,0,0,0,0,0,1,0,0,1,S
S2631,1,1,05/11/2018, registration,05/11/2018, registration,11,11,1,1,8,237,0,0,0,0,0,1,1,0,0,S
S2632,32,32,05/11/2018, add_plug,08/11/2018, set_ssid,11,11,1,4,8,234,0,0,0,0,0,1,0,0,1,S
S2633,13,13,05/11/2018, add_plug,05/11/2018, set_ssid,11,11,1,1,8,237,0,0,0,0,0,1,0,0,1,S
S2636,1,1,05/11/2018, registration,05/11/2018, registration,11,11,1,1,8,237,0,0,0,0,0,1,1,0,0,S
S2637,1,1,05/11/2018, registration,05/11/2018, registration,11,11,1,1,8,237,0,0,0,0,0,1,1,0,0,S
S2638,80,26.66666667,05/11/2018, add_plug,13/01/2019, set_ssid,11,1,3,70,6,168,0,0,0,0,0,1,0,0,1,S
S2639,1,1,05/11/2018, registration,05/11/2018, registration,11,11,1,1,8,237,0,0,0,0,0,1,0,0,0,S
S2640,3,3,05/11/2018, login,05/11/2018, registration,11,11,1,1,8,237,0,0,0,0,0,1,0,0,0,S
S2641,91,45.5,05/11/2018, add_plug,06/12/2018, yearly_consumption,11,12,2,32,7,206,0,0,0,0,0,1,0,0,1,S
S2642,2,2,05/11/2018, olark_chat,11/11/2018, registration,11,11,1,7,8,231,0,0,0,0,0,1,1,1,0,S
S2648,2,2,06/11/2018, login,06/11/2018, registration,11,11,1,1,8,236,0,0,0,0,0,1,1,0,0,S
S2649,241,30.125,06/11/2018, add_plug,25/06/2019, weekly_consumption,11,6,8,232,1,5,8,1,1,0,0,0,0,0,1,S
S2650,217,27.125,06/11/2018, add_plug,18/06/2019, set_ssid,11,6,8,225,1,12,2,0,0,0,0,0,0,0,2,S
S2651,109,18.16666667,06/11/2018, add_plug,25/04/2019, set_ssid,11,4,6,171,3,66,0,0,0,0,0,1,1,0,1,S
S2652,8,8,06/11/2018, add_plug,06/11/2018, set_ssid,11,11,1,1,8,236,0,0,0,0,0,1,0,0,1,S
S2654,2,2,06/11/2018, login,06/11/2018, registration,11,11,1,1,8,236,0,0,0,0,0,1,0,0,0,S
S2655,173,24.71428571,06/11/2018, add_plug,08/05/2019, set_ssid,11,5,7,184,2,53,0,0,0,0,0,1,0,0,1,S
S2657,10,10,07/11/2018, login,07/11/2018, update_profile,11,11,1,1,8,235,0,0,0,0,0,1,1,0,0,S
S2661,2,2,07/11/2018, olark_chat,07/11/2018, registration,11,11,1,1,8,235,0,0,0,0,0,1,1,0,0,S
S2663,6,6,07/11/2018, login,10/11/2018, registration,11,11,1,4,8,232,0,0,0,0,0,1,0,0,0,S
S2664,2,2,07/11/2018, login,07/11/2018, registration,11,11,1,1,8,235,0,0,0,0,0,1,0,0,0,S
S2665,4,2,07/11/2018, olark_chat,22/12/2018, registration,11,12,2,46,7,190,0,0,0,0,0,1,0,0,0,S
S2666,4,0.666666667,08/11/2018, logout,04/04/2019, registration,11,4,6,148,3,87,0,0,0,0,0,1,1,0,0,S
S2667,2,2,08/11/2018, login,08/11/2018, registration,11,11,1,1,8,234,0,0,0,0,0,1,0,0,0,S
S2668,218,31.14285714,09/11/2018, add_plug,19/05/2019, yearly_consumption,11,5,7,192,2,42,0,0,0,0,0,1,1,0,1,S
S2670,11,11,09/11/2018, logout,24/11/2018, registration,11,11,1,16,8,218,0,0,0,0,0,1,0,0,0,S
S2674,1,1,09/11/2018, registration,09/11/2018, registration,11,11,1,1,8,233,0,0,0,0,0,1,1,0,0,S
S2675,2,2,09/11/2018, olark_chat,09/11/2018, registration,11,11,1,1,8,233,0,0,0,0,0,1,0,0,0,S
S2676,6,6,09/11/2018, login,30/11/2018, update_profile,11,11,1,22,8,212,0,0,0,0,0,1,0,0,0,S
S2677,2,2,09/11/2018, login,09/11/2018, registration,11,11,1,1,8,233,0,0,0,0,0,1,0,0,0,S
S2679,23,11.5,09/11/2018, add_plug,30/12/2018, update_profile,11,12,2,52,7,182,0,0,0,0,0,1,0,1,1,S
S268,17,2.428571429,16/07/2018, logout,28/01/2019, service_request_cleaning,7,1,7,197,6,153,0,0,0,0,0,1,1,0,1,S
S2680,76,76,09/11/2018, add_plug,25/11/2018, yearly_consumption,11,11,1,17,8,217,0,0,0,0,0,1,1,1,1,S
S2681,3,3,10/11/2018, login,10/11/2018, registration,11,11,1,1,8,232,0,0,0,0,0,1,1,1,0,S
S2682,1,1,10/11/2018, registration,10/11/2018, registration,11,11,1,1,8,232,0,0,0,0,0,1,1,1,0,S
S2683,1,1,10/11/2018, registration,10/11/2018, registration,11,11,1,1,8,232,0,0,0,0,0,1,1,1,0,S
S2684,10,10,10/11/2018, add_plug,10/11/2018, set_ssid,11,11,1,1,8,232,0,0,0,0,0,1,0,1,0,S
S2685,138,46,10/11/2018, add_plug,13/01/2019, yearly_consumption,11,1,3,65,6,168,0,0,0,0,0,1,0,1,1,S
S2686,3,3,10/11/2018, login,10/11/2018, registration,11,11,1,1,8,232,0,0,0,0,0,1,0,1,0,S
S2687,1,1,10/11/2018, registration,10/11/2018, registration,11,11,1,1,8,232,0,0,0,0,0,1,0,1,0,S
S2688,3,3,10/11/2018, login,10/11/2018, registration,11,11,1,1,8,232,0,0,0,0,0,1,0,1,0,S
S2691,11,11,11/11/2018, login,16/11/2018, olark_chat,11,11,1,6,8,226,0,0,0,0,0,1,1,0,0,S
S2692,3,3,11/11/2018, login,11/11/2018, registration,11,11,1,1,8,231,0,0,0,0,0,1,1,1,0,S
S2693,1,1,11/11/2018, registration,11/11/2018, registration,11,11,1,1,8,231,0,0,0,0,0,1,1,1,0,S
S2694,2,2,11/11/2018, olark_chat,11/11/2018, registration,11,11,1,1,8,231,0,0,0,0,0,1,1,1,0,S
S2696,1,1,11/11/2018, registration,11/11/2018, registration,11,11,1,1,8,231,0,0,0,0,0,1,1,1,0,S
S2697,1,1,11/11/2018, registration,11/11/2018, registration,11,11,1,1,8,231,0,0,0,0,0,1,1,1,0,S
